#  E (eV)   dos(E)     Int dos(E) EFermi =   -6.087 eV
 -12.500  0.4806E+01  0.6368E+01
 -12.480  0.4861E+01  0.6465E+01
 -12.460  0.4878E+01  0.6562E+01
 -12.440  0.4851E+01  0.6659E+01
 -12.420  0.4777E+01  0.6755E+01
 -12.400  0.4657E+01  0.6848E+01
 -12.380  0.4497E+01  0.6938E+01
 -12.360  0.4303E+01  0.7024E+01
 -12.340  0.4085E+01  0.7106E+01
 -12.320  0.3855E+01  0.7183E+01
 -12.300  0.3626E+01  0.7255E+01
 -12.280  0.3409E+01  0.7323E+01
 -12.260  0.3217E+01  0.7388E+01
 -12.240  0.3058E+01  0.7449E+01
 -12.220  0.2942E+01  0.7508E+01
 -12.200  0.2874E+01  0.7565E+01
 -12.180  0.2859E+01  0.7622E+01
 -12.160  0.2897E+01  0.7680E+01
 -12.140  0.2985E+01  0.7740E+01
 -12.120  0.3119E+01  0.7802E+01
 -12.100  0.3288E+01  0.7868E+01
 -12.080  0.3481E+01  0.7938E+01
 -12.060  0.3684E+01  0.8012E+01
 -12.040  0.3882E+01  0.8089E+01
 -12.020  0.4062E+01  0.8170E+01
 -12.000  0.4211E+01  0.8255E+01
 -11.980  0.4321E+01  0.8341E+01
 -11.960  0.4384E+01  0.8429E+01
 -11.940  0.4402E+01  0.8517E+01
 -11.920  0.4375E+01  0.8604E+01
 -11.900  0.4310E+01  0.8690E+01
 -11.880  0.4212E+01  0.8775E+01
 -11.860  0.4091E+01  0.8857E+01
 -11.840  0.3954E+01  0.8936E+01
 -11.820  0.3807E+01  0.9012E+01
 -11.800  0.3658E+01  0.9085E+01
 -11.780  0.3513E+01  0.9155E+01
 -11.760  0.3374E+01  0.9223E+01
 -11.740  0.3247E+01  0.9288E+01
 -11.720  0.3133E+01  0.9350E+01
 -11.700  0.3032E+01  0.9411E+01
 -11.680  0.2943E+01  0.9470E+01
 -11.660  0.2862E+01  0.9527E+01
 -11.640  0.2787E+01  0.9583E+01
 -11.620  0.2715E+01  0.9637E+01
 -11.600  0.2643E+01  0.9690E+01
 -11.580  0.2571E+01  0.9741E+01
 -11.560  0.2500E+01  0.9791E+01
 -11.540  0.2431E+01  0.9840E+01
 -11.520  0.2366E+01  0.9887E+01
 -11.500  0.2306E+01  0.9933E+01
 -11.480  0.2252E+01  0.9978E+01
 -11.460  0.2204E+01  0.1002E+02
 -11.440  0.2160E+01  0.1007E+02
 -11.420  0.2118E+01  0.1011E+02
 -11.400  0.2077E+01  0.1015E+02
 -11.380  0.2035E+01  0.1019E+02
 -11.360  0.1995E+01  0.1023E+02
 -11.340  0.1959E+01  0.1027E+02
 -11.320  0.1931E+01  0.1031E+02
 -11.300  0.1915E+01  0.1035E+02
 -11.280  0.1916E+01  0.1038E+02
 -11.260  0.1938E+01  0.1042E+02
 -11.240  0.1981E+01  0.1046E+02
 -11.220  0.2045E+01  0.1050E+02
 -11.200  0.2128E+01  0.1055E+02
 -11.180  0.2225E+01  0.1059E+02
 -11.160  0.2332E+01  0.1064E+02
 -11.140  0.2446E+01  0.1069E+02
 -11.120  0.2563E+01  0.1074E+02
 -11.100  0.2684E+01  0.1079E+02
 -11.080  0.2807E+01  0.1085E+02
 -11.060  0.2936E+01  0.1091E+02
 -11.040  0.3072E+01  0.1097E+02
 -11.020  0.3218E+01  0.1103E+02
 -11.000  0.3377E+01  0.1110E+02
 -10.980  0.3548E+01  0.1117E+02
 -10.960  0.3730E+01  0.1125E+02
 -10.940  0.3921E+01  0.1132E+02
 -10.920  0.4113E+01  0.1141E+02
 -10.900  0.4299E+01  0.1149E+02
 -10.880  0.4467E+01  0.1158E+02
 -10.860  0.4607E+01  0.1167E+02
 -10.840  0.4707E+01  0.1177E+02
 -10.820  0.4759E+01  0.1186E+02
 -10.800  0.4756E+01  0.1196E+02
 -10.780  0.4700E+01  0.1205E+02
 -10.760  0.4593E+01  0.1214E+02
 -10.740  0.4444E+01  0.1223E+02
 -10.720  0.4262E+01  0.1232E+02
 -10.700  0.4058E+01  0.1240E+02
 -10.680  0.3840E+01  0.1248E+02
 -10.660  0.3616E+01  0.1255E+02
 -10.640  0.3387E+01  0.1262E+02
 -10.620  0.3154E+01  0.1268E+02
 -10.600  0.2915E+01  0.1274E+02
 -10.580  0.2669E+01  0.1279E+02
 -10.560  0.2414E+01  0.1284E+02
 -10.540  0.2151E+01  0.1288E+02
 -10.520  0.1882E+01  0.1292E+02
 -10.500  0.1613E+01  0.1295E+02
 -10.480  0.1350E+01  0.1298E+02
 -10.460  0.1101E+01  0.1300E+02
 -10.440  0.8740E+00  0.1302E+02
 -10.420  0.6736E+00  0.1303E+02
 -10.400  0.5042E+00  0.1304E+02
 -10.380  0.3676E+00  0.1305E+02
 -10.360  0.2642E+00  0.1305E+02
 -10.340  0.1936E+00  0.1306E+02
 -10.320  0.1561E+00  0.1306E+02
 -10.300  0.1542E+00  0.1306E+02
 -10.280  0.1941E+00  0.1307E+02
 -10.260  0.2863E+00  0.1307E+02
 -10.240  0.4462E+00  0.1308E+02
 -10.220  0.6934E+00  0.1310E+02
 -10.200  0.1049E+01  0.1312E+02
 -10.180  0.1531E+01  0.1315E+02
 -10.160  0.2151E+01  0.1319E+02
 -10.140  0.2906E+01  0.1325E+02
 -10.120  0.3775E+01  0.1333E+02
 -10.100  0.4715E+01  0.1342E+02
 -10.080  0.5665E+01  0.1353E+02
 -10.060  0.6549E+01  0.1366E+02
 -10.040  0.7290E+01  0.1381E+02
 -10.020  0.7819E+01  0.1397E+02
 -10.000  0.8088E+01  0.1413E+02
  -9.980  0.8081E+01  0.1429E+02
  -9.960  0.7816E+01  0.1445E+02
  -9.940  0.7340E+01  0.1459E+02
  -9.920  0.6726E+01  0.1473E+02
  -9.900  0.6053E+01  0.1485E+02
  -9.880  0.5398E+01  0.1496E+02
  -9.860  0.4825E+01  0.1505E+02
  -9.840  0.4376E+01  0.1514E+02
  -9.820  0.4070E+01  0.1522E+02
  -9.800  0.3905E+01  0.1530E+02
  -9.780  0.3867E+01  0.1538E+02
  -9.760  0.3928E+01  0.1546E+02
  -9.740  0.4064E+01  0.1554E+02
  -9.720  0.4249E+01  0.1562E+02
  -9.700  0.4463E+01  0.1571E+02
  -9.680  0.4694E+01  0.1580E+02
  -9.660  0.4932E+01  0.1590E+02
  -9.640  0.5173E+01  0.1601E+02
  -9.620  0.5413E+01  0.1612E+02
  -9.600  0.5647E+01  0.1623E+02
  -9.580  0.5868E+01  0.1635E+02
  -9.560  0.6068E+01  0.1647E+02
  -9.540  0.6238E+01  0.1659E+02
  -9.520  0.6372E+01  0.1672E+02
  -9.500  0.6467E+01  0.1685E+02
  -9.480  0.6529E+01  0.1698E+02
  -9.460  0.6576E+01  0.1711E+02
  -9.440  0.6632E+01  0.1724E+02
  -9.420  0.6732E+01  0.1738E+02
  -9.400  0.6910E+01  0.1752E+02
  -9.380  0.7197E+01  0.1766E+02
  -9.360  0.7608E+01  0.1781E+02
  -9.340  0.8139E+01  0.1797E+02
  -9.320  0.8760E+01  0.1815E+02
  -9.300  0.9417E+01  0.1834E+02
  -9.280  0.1004E+02  0.1854E+02
  -9.260  0.1055E+02  0.1875E+02
  -9.240  0.1087E+02  0.1897E+02
  -9.220  0.1095E+02  0.1919E+02
  -9.200  0.1076E+02  0.1940E+02
  -9.180  0.1031E+02  0.1961E+02
  -9.160  0.9642E+01  0.1980E+02
  -9.140  0.8804E+01  0.1998E+02
  -9.120  0.7868E+01  0.2013E+02
  -9.100  0.6903E+01  0.2027E+02
  -9.080  0.5968E+01  0.2039E+02
  -9.060  0.5105E+01  0.2049E+02
  -9.040  0.4341E+01  0.2058E+02
  -9.020  0.3686E+01  0.2065E+02
  -9.000  0.3137E+01  0.2072E+02
  -8.980  0.2682E+01  0.2077E+02
  -8.960  0.2308E+01  0.2082E+02
  -8.940  0.1997E+01  0.2086E+02
  -8.920  0.1736E+01  0.2089E+02
  -8.900  0.1514E+01  0.2092E+02
  -8.880  0.1322E+01  0.2095E+02
  -8.860  0.1157E+01  0.2097E+02
  -8.840  0.1016E+01  0.2099E+02
  -8.820  0.8982E+00  0.2101E+02
  -8.800  0.8056E+00  0.2103E+02
  -8.780  0.7406E+00  0.2104E+02
  -8.760  0.7061E+00  0.2105E+02
  -8.740  0.7049E+00  0.2107E+02
  -8.720  0.7398E+00  0.2108E+02
  -8.700  0.8130E+00  0.2110E+02
  -8.680  0.9266E+00  0.2112E+02
  -8.660  0.1083E+01  0.2114E+02
  -8.640  0.1283E+01  0.2117E+02
  -8.620  0.1531E+01  0.2120E+02
  -8.600  0.1829E+01  0.2123E+02
  -8.580  0.2182E+01  0.2128E+02
  -8.560  0.2592E+01  0.2133E+02
  -8.540  0.3060E+01  0.2139E+02
  -8.520  0.3585E+01  0.2146E+02
  -8.500  0.4156E+01  0.2154E+02
  -8.480  0.4760E+01  0.2164E+02
  -8.460  0.5373E+01  0.2175E+02
  -8.440  0.5966E+01  0.2187E+02
  -8.420  0.6505E+01  0.2200E+02
  -8.400  0.6956E+01  0.2214E+02
  -8.380  0.7293E+01  0.2228E+02
  -8.360  0.7498E+01  0.2243E+02
  -8.340  0.7568E+01  0.2258E+02
  -8.320  0.7517E+01  0.2273E+02
  -8.300  0.7371E+01  0.2288E+02
  -8.280  0.7169E+01  0.2302E+02
  -8.260  0.6951E+01  0.2316E+02
  -8.240  0.6754E+01  0.2330E+02
  -8.220  0.6605E+01  0.2343E+02
  -8.200  0.6516E+01  0.2356E+02
  -8.180  0.6482E+01  0.2369E+02
  -8.160  0.6484E+01  0.2382E+02
  -8.140  0.6490E+01  0.2395E+02
  -8.120  0.6465E+01  0.2408E+02
  -8.100  0.6373E+01  0.2421E+02
  -8.080  0.6185E+01  0.2433E+02
  -8.060  0.5887E+01  0.2445E+02
  -8.040  0.5476E+01  0.2456E+02
  -8.020  0.4965E+01  0.2466E+02
  -8.000  0.4379E+01  0.2474E+02
  -7.980  0.3750E+01  0.2482E+02
  -7.960  0.3115E+01  0.2488E+02
  -7.940  0.2506E+01  0.2493E+02
  -7.920  0.1951E+01  0.2497E+02
  -7.900  0.1469E+01  0.2500E+02
  -7.880  0.1069E+01  0.2502E+02
  -7.860  0.7504E+00  0.2504E+02
  -7.840  0.5085E+00  0.2505E+02
  -7.820  0.3322E+00  0.2505E+02
  -7.800  0.2092E+00  0.2506E+02
  -7.780  0.1269E+00  0.2506E+02
  -7.760  0.7411E-01  0.2506E+02
  -7.740  0.4165E-01  0.2506E+02
  -7.720  0.2252E-01  0.2506E+02
  -7.700  0.1172E-01  0.2506E+02
  -7.680  0.5886E-02  0.2506E+02
  -7.660  0.2903E-02  0.2506E+02
  -7.640  0.1531E-02  0.2506E+02
  -7.620  0.1145E-02  0.2506E+02
  -7.600  0.1576E-02  0.2506E+02
  -7.580  0.3088E-02  0.2506E+02
  -7.560  0.6479E-02  0.2506E+02
  -7.540  0.1335E-01  0.2506E+02
  -7.520  0.2652E-01  0.2506E+02
  -7.500  0.5065E-01  0.2506E+02
  -7.480  0.9300E-01  0.2507E+02
  -7.460  0.1641E+00  0.2507E+02
  -7.440  0.2784E+00  0.2508E+02
  -7.420  0.4541E+00  0.2508E+02
  -7.400  0.7123E+00  0.2510E+02
  -7.380  0.1075E+01  0.2512E+02
  -7.360  0.1561E+01  0.2515E+02
  -7.340  0.2181E+01  0.2520E+02
  -7.320  0.2935E+01  0.2525E+02
  -7.300  0.3805E+01  0.2533E+02
  -7.280  0.4753E+01  0.2543E+02
  -7.260  0.5725E+01  0.2554E+02
  -7.240  0.6657E+01  0.2567E+02
  -7.220  0.7478E+01  0.2582E+02
  -7.200  0.8127E+01  0.2598E+02
  -7.180  0.8562E+01  0.2616E+02
  -7.160  0.8765E+01  0.2633E+02
  -7.140  0.8749E+01  0.2651E+02
  -7.120  0.8551E+01  0.2668E+02
  -7.100  0.8231E+01  0.2684E+02
  -7.080  0.7853E+01  0.2700E+02
  -7.060  0.7482E+01  0.2715E+02
  -7.040  0.7168E+01  0.2729E+02
  -7.020  0.6941E+01  0.2743E+02
  -7.000  0.6807E+01  0.2757E+02
  -6.980  0.6753E+01  0.2770E+02
  -6.960  0.6745E+01  0.2784E+02
  -6.940  0.6742E+01  0.2797E+02
  -6.920  0.6699E+01  0.2811E+02
  -6.900  0.6577E+01  0.2824E+02
  -6.880  0.6348E+01  0.2836E+02
  -6.860  0.6005E+01  0.2848E+02
  -6.840  0.5555E+01  0.2860E+02
  -6.820  0.5022E+01  0.2870E+02
  -6.800  0.4444E+01  0.2878E+02
  -6.780  0.3864E+01  0.2886E+02
  -6.760  0.3323E+01  0.2893E+02
  -6.740  0.2860E+01  0.2899E+02
  -6.720  0.2499E+01  0.2904E+02
  -6.700  0.2259E+01  0.2908E+02
  -6.680  0.2145E+01  0.2912E+02
  -6.660  0.2153E+01  0.2917E+02
  -6.640  0.2276E+01  0.2921E+02
  -6.620  0.2500E+01  0.2926E+02
  -6.600  0.2814E+01  0.2932E+02
  -6.580  0.3203E+01  0.2938E+02
  -6.560  0.3652E+01  0.2946E+02
  -6.540  0.4148E+01  0.2954E+02
  -6.520  0.4676E+01  0.2963E+02
  -6.500  0.5218E+01  0.2974E+02
  -6.480  0.5759E+01  0.2985E+02
  -6.460  0.6282E+01  0.2998E+02
  -6.440  0.6774E+01  0.3011E+02
  -6.420  0.7225E+01  0.3026E+02
  -6.400  0.7628E+01  0.3041E+02
  -6.380  0.7979E+01  0.3057E+02
  -6.360  0.8279E+01  0.3074E+02
  -6.340  0.8527E+01  0.3091E+02
  -6.320  0.8718E+01  0.3108E+02
  -6.300  0.8846E+01  0.3126E+02
  -6.280  0.8901E+01  0.3144E+02
  -6.260  0.8868E+01  0.3161E+02
