  0.56526386E+00 -0.68552048E+01
  0.57033490E+00 -0.68550145E+01
  0.57540594E+00 -0.68547871E+01
  0.58047698E+00 -0.68545174E+01
  0.58554803E+00 -0.68542001E+01
  0.59061907E+00 -0.68538296E+01
  0.59569011E+00 -0.68533998E+01
  0.60076115E+00 -0.68529046E+01
  0.60583219E+00 -0.68523374E+01
  0.61090323E+00 -0.68516916E+01
  0.61597427E+00 -0.68509603E+01
  0.62104531E+00 -0.68501365E+01
  0.62611636E+00 -0.68492133E+01
  0.63118740E+00 -0.68481835E+01
  0.63625844E+00 -0.68470400E+01
  0.64132948E+00 -0.68457760E+01
  0.64640052E+00 -0.68443847E+01
  0.65147156E+00 -0.68428593E+01
  0.65654260E+00 -0.68411937E+01
  0.66161364E+00 -0.68393818E+01
  0.66668469E+00 -0.68374180E+01
  0.67175573E+00 -0.68352973E+01
  0.67682677E+00 -0.68330150E+01
  0.68189781E+00 -0.68305673E+01
  0.68696885E+00 -0.68279507E+01
  0.69203989E+00 -0.68251625E+01
  0.69711093E+00 -0.68222007E+01
  0.70218197E+00 -0.68190641E+01
  0.70725302E+00 -0.68157522E+01
  0.71232406E+00 -0.68122651E+01
  0.71739510E+00 -0.68086038E+01
  0.72246614E+00 -0.68047700E+01
  0.72753718E+00 -0.68007661E+01
  0.73260822E+00 -0.67965950E+01
  0.73767926E+00 -0.67922603E+01
  0.74275031E+00 -0.67877664E+01
  0.74782135E+00 -0.67831178E+01
  0.75289239E+00 -0.67783199E+01
  0.75796343E+00 -0.67733781E+01
  0.76303447E+00 -0.67682986E+01
  0.76810551E+00 -0.67630874E+01
  0.77317655E+00 -0.67577512E+01
  0.77824759E+00 -0.67522967E+01
  0.78331864E+00 -0.67467306E+01
  0.78838968E+00 -0.67410600E+01
  0.79346072E+00 -0.67352919E+01
  0.79853176E+00 -0.67294334E+01
  0.80360280E+00 -0.67235197E+01
  0.80871794E+00 -0.67295290E+01
  0.81383307E+00 -0.67354872E+01
  0.81894821E+00 -0.67413926E+01
  0.82406335E+00 -0.67472436E+01
  0.82917849E+00 -0.67530386E+01
  0.83429362E+00 -0.67587762E+01
  0.83940876E+00 -0.67644550E+01
  0.84452390E+00 -0.67700736E+01
  0.84963904E+00 -0.67756309E+01
  0.85475417E+00 -0.67811256E+01
  0.85986931E+00 -0.67865568E+01
  0.86498445E+00 -0.67919235E+01
  0.87009958E+00 -0.67972248E+01
  0.87521472E+00 -0.68024599E+01
  0.88032986E+00 -0.68076281E+01
  0.88544500E+00 -0.68127288E+01
  0.89056013E+00 -0.68177614E+01
  0.89567527E+00 -0.68227257E+01
  0.90079041E+00 -0.68276212E+01
  0.90590554E+00 -0.68324477E+01
  0.91102068E+00 -0.68372052E+01
  0.91613582E+00 -0.68418936E+01
  0.92125096E+00 -0.68465130E+01
  0.92636609E+00 -0.68510637E+01
  0.93148123E+00 -0.68555459E+01
  0.93659637E+00 -0.68599600E+01
